GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GNW001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Tribal Census Tract Code,Block Group Code,Tribal Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Reservation [excluding trust lands] Code,American Indian Reservation [trust lands only] Code,Tribal Subdivision Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Consolidated Metropolitan Statistical Area Code,Primary Metropolitan Statistical Area Code,New England County Metropolitan Area Code,Urban Area Code,Urban/Rural Code,Congressional District (106th) Code,Congressional District (108th) Code,Congressional District (109th) Code,3-Digit Zip Code Tabulation Area Code,5-Digit Zip Code Tabulation Area Code,Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,Per capita income in 1999
"G4500630","2000","3","5","South Carolina","45","Lexington","063",,,,,,,,,,,,,"1760","9999","9999",,,,,,,,"Lexington County",21063
"G4500650","2000","3","5","South Carolina","45","McCormick","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McCormick County",14770
"G4500670","2000","3","5","South Carolina","45","Marion","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",13878
"G4500690","2000","3","5","South Carolina","45","Marlboro","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marlboro County",13385
"G4500710","2000","3","5","South Carolina","45","Newberry","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Newberry County",16045
"G4500730","2000","3","5","South Carolina","45","Oconee","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oconee County",18965
"G4500750","2000","3","5","South Carolina","45","Orangeburg","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Orangeburg County",15057
"G4500770","2000","3","5","South Carolina","45","Pickens","077",,,,,,,,,,,,,"3160","9999","9999",,,,,,,,"Pickens County",17434
"G4500790","2000","3","5","South Carolina","45","Richland","079",,,,,,,,,,,,,"1760","9999","9999",,,,,,,,"Richland County",20794
"G4500810","2000","3","5","South Carolina","45","Saluda","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saluda County",16328
"G4500830","2000","3","5","South Carolina","45","Spartanburg","083",,,,,,,,,,,,,"3160","9999","9999",,,,,,,,"Spartanburg County",18738
"G4500850","2000","3","5","South Carolina","45","Sumter","085",,,,,,,,,,,,,"8140","9999","9999",,,,,,,,"Sumter County",15657
"G4500870","2000","3","5","South Carolina","45","Union","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Union County",15877
"G4500890","2000","3","5","South Carolina","45","Williamsburg","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Williamsburg County",12794
"G4500910","2000","3","5","South Carolina","45","York","091",,,,,,,,,,,,,"1520","9999","9999",,,,,,,,"York County",20536
"G4600030","2000","2","4","South Dakota","46","Aurora","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Aurora County",13887
"G4600050","2000","2","4","South Dakota","46","Beadle","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Beadle County",17832
"G4600070","2000","2","4","South Dakota","46","Bennett","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bennett County",10106
"G4600090","2000","2","4","South Dakota","46","Bon Homme","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bon Homme County",13892
"G4600110","2000","2","4","South Dakota","46","Brookings","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brookings County",17586
"G4600130","2000","2","4","South Dakota","46","Brown","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brown County",18464
"G4600150","2000","2","4","South Dakota","46","Brule","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brule County",14874
"G4600170","2000","2","4","South Dakota","46","Buffalo","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Buffalo County",5213
"G4600190","2000","2","4","South Dakota","46","Butte","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Butte County",13997
"G4600210","2000","2","4","South Dakota","46","Campbell","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Campbell County",14117
"G4600230","2000","2","4","South Dakota","46","Charles Mix","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Charles Mix County",11502
"G4600250","2000","2","4","South Dakota","46","Clark","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clark County",15597
"G4600270","2000","2","4","South Dakota","46","Clay","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",14452
"G4600290","2000","2","4","South Dakota","46","Codington","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Codington County",18761
"G4600310","2000","2","4","South Dakota","46","Corson","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Corson County",8615
"G4600330","2000","2","4","South Dakota","46","Custer","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Custer County",17945
"G4600350","2000","2","4","South Dakota","46","Davison","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Davison County",17879
"G4600370","2000","2","4","South Dakota","46","Day","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Day County",15856
"G4600390","2000","2","4","South Dakota","46","Deuel","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Deuel County",15977
"G4600410","2000","2","4","South Dakota","46","Dewey","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dewey County",9251
"G4600430","2000","2","4","South Dakota","46","Douglas","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Douglas County",13827
"G4600450","2000","2","4","South Dakota","46","Edmunds","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Edmunds County",16149
"G4600470","2000","2","4","South Dakota","46","Fall River","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fall River County",17048
"G4600490","2000","2","4","South Dakota","46","Faulk","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Faulk County",14660
"G4600510","2000","2","4","South Dakota","46","Grant","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",16543
"G4600530","2000","2","4","South Dakota","46","Gregory","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gregory County",13656
"G4600550","2000","2","4","South Dakota","46","Haakon","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Haakon County",16780
"G4600570","2000","2","4","South Dakota","46","Hamlin","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamlin County",16982
"G4600590","2000","2","4","South Dakota","46","Hand","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hand County",18735
"G4600610","2000","2","4","South Dakota","46","Hanson","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hanson County",14778
"G4600630","2000","2","4","South Dakota","46","Harding","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harding County",12794
"G4600650","2000","2","4","South Dakota","46","Hughes","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hughes County",20689
"G4600670","2000","2","4","South Dakota","46","Hutchinson","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hutchinson County",15922
"G4600690","2000","2","4","South Dakota","46","Hyde","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hyde County",16356
"G4600710","2000","2","4","South Dakota","46","Jackson","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",9981
"G4600730","2000","2","4","South Dakota","46","Jerauld","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jerauld County",16856
"G4600750","2000","2","4","South Dakota","46","Jones","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jones County",15896
"G4600770","2000","2","4","South Dakota","46","Kingsbury","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kingsbury County",16522
"G4600790","2000","2","4","South Dakota","46","Lake","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lake County",16446
"G4600810","2000","2","4","South Dakota","46","Lawrence","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lawrence County",17195
"G4600830","2000","2","4","South Dakota","46","Lincoln","083",,,,,,,,,,,,,"7760","9999","9999",,,,,,,,"Lincoln County",22304
"G4600850","2000","2","4","South Dakota","46","Lyman","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lyman County",13862
"G4600870","2000","2","4","South Dakota","46","McCook","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McCook County",16374
"G4600890","2000","2","4","South Dakota","46","McPherson","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McPherson County",12748
"G4600910","2000","2","4","South Dakota","46","Marshall","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marshall County",15462
"G4600930","2000","2","4","South Dakota","46","Meade","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Meade County",17680
"G4600950","2000","2","4","South Dakota","46","Mellette","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mellette County",10362
"G4600970","2000","2","4","South Dakota","46","Miner","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Miner County",15155
"G4600990","2000","2","4","South Dakota","46","Minnehaha","099",,,,,,,,,,,,,"7760","9999","9999",,,,,,,,"Minnehaha County",20713
"G4601010","2000","2","4","South Dakota","46","Moody","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Moody County",16541
"G4601030","2000","2","4","South Dakota","46","Pennington","103",,,,,,,,,,,,,"6660","9999","9999",,,,,,,,"Pennington County",18938
"G4601050","2000","2","4","South Dakota","46","Perkins","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perkins County",15734
"G4601070","2000","2","4","South Dakota","46","Potter","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Potter County",17417
"G4601090","2000","2","4","South Dakota","46","Roberts","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Roberts County",13428
"G4601110","2000","2","4","South Dakota","46","Sanborn","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sanborn County",18301
"G4601130","2000","2","4","South Dakota","46","Shannon","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Shannon County",6286
"G4601150","2000","2","4","South Dakota","46","Spink","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Spink County",15728
"G4601170","2000","2","4","South Dakota","46","Stanley","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stanley County",20300
"G4601190","2000","2","4","South Dakota","46","Sully","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sully County",17407
"G4601210","2000","2","4","South Dakota","46","Todd","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Todd County",7714
"G4601230","2000","2","4","South Dakota","46","Tripp","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tripp County",13776
"G4601250","2000","2","4","South Dakota","46","Turner","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Turner County",17343
"G4601270","2000","2","4","South Dakota","46","Union","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Union County",24355
"G4601290","2000","2","4","South Dakota","46","Walworth","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Walworth County",15492
"G4601350","2000","2","4","South Dakota","46","Yankton","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Yankton County",17312
"G4601370","2000","2","4","South Dakota","46","Ziebach","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ziebach County",7463
"G4700010","2000","3","6","Tennessee","47","Anderson","001",,,,,,,,,,,,,"3840","9999","9999",,,,,,,,"Anderson County",19009
"G4700030","2000","3","6","Tennessee","47","Bedford","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bedford County",16698
"G4700050","2000","3","6","Tennessee","47","Benton","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Benton County",14646
"G4700070","2000","3","6","Tennessee","47","Bledsoe","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bledsoe County",13889
"G4700090","2000","3","6","Tennessee","47","Blount","009",,,,,,,,,,,,,"3840","9999","9999",,,,,,,,"Blount County",19416
"G4700110","2000","3","6","Tennessee","47","Bradley","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bradley County",18108
"G4700130","2000","3","6","Tennessee","47","Campbell","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Campbell County",13301
"G4700150","2000","3","6","Tennessee","47","Cannon","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cannon County",16405
"G4700170","2000","3","6","Tennessee","47","Carroll","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carroll County",16251
"G4700190","2000","3","6","Tennessee","47","Carter","019",,,,,,,,,,,,,"3660","9999","9999",,,,,,,,"Carter County",14678
"G4700210","2000","3","6","Tennessee","47","Cheatham","021",,,,,,,,,,,,,"5360","9999","9999",,,,,,,,"Cheatham County",18882
"G4700230","2000","3","6","Tennessee","47","Chester","023",,,,,,,,,,,,,"3580","9999","9999",,,,,,,,"Chester County",15756
"G4700250","2000","3","6","Tennessee","47","Claiborne","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Claiborne County",13032
"G4700270","2000","3","6","Tennessee","47","Clay","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",13320
"G4700290","2000","3","6","Tennessee","47","Cocke","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cocke County",13881
"G4700310","2000","3","6","Tennessee","47","Coffee","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Coffee County",18137
"G4700330","2000","3","6","Tennessee","47","Crockett","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crockett County",14600
"G4700350","2000","3","6","Tennessee","47","Cumberland","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cumberland County",16808
"G4700370","2000","3","6","Tennessee","47","Davidson","037",,,,,,,,,,,,,"5360","9999","9999",,,,,,,,"Davidson County",23069
"G4700390","2000","3","6","Tennessee","47","Decatur","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Decatur County",17285
"G4700410","2000","3","6","Tennessee","47","DeKalb","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"DeKalb County",17217
"G4700430","2000","3","6","Tennessee","47","Dickson","043",,,,,,,,,,,,,"5360","9999","9999",,,,,,,,"Dickson County",18043
"G4700450","2000","3","6","Tennessee","47","Dyer","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dyer County",16451
"G4700470","2000","3","6","Tennessee","47","Fayette","047",,,,,,,,,,,,,"4920","9999","9999",,,,,,,,"Fayette County",17969
"G4700490","2000","3","6","Tennessee","47","Fentress","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fentress County",12999
"G4700510","2000","3","6","Tennessee","47","Franklin","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",17987
"G4700530","2000","3","6","Tennessee","47","Gibson","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gibson County",16320
"G4700550","2000","3","6","Tennessee","47","Giles","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Giles County",17543
"G4700570","2000","3","6","Tennessee","47","Grainger","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grainger County",14505
"G4700590","2000","3","6","Tennessee","47","Greene","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greene County",15746
"G4700610","2000","3","6","Tennessee","47","Grundy","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grundy County",12039
"G4700630","2000","3","6","Tennessee","47","Hamblen","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamblen County",17743
"G4700650","2000","3","6","Tennessee","47","Hamilton","065",,,,,,,,,,,,,"1560","9999","9999",,,,,,,,"Hamilton County",21593
"G4700670","2000","3","6","Tennessee","47","Hancock","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hancock County",11986
"G4700690","2000","3","6","Tennessee","47","Hardeman","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hardeman County",13349
"G4700710","2000","3","6","Tennessee","47","Hardin","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hardin County",15598
"G4700730","2000","3","6","Tennessee","47","Hawkins","073",,,,,,,,,,,,,"3660","9999","9999",,,,,,,,"Hawkins County",16073
"G4700750","2000","3","6","Tennessee","47","Haywood","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Haywood County",14669
"G4700770","2000","3","6","Tennessee","47","Henderson","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Henderson County",17019
"G4700790","2000","3","6","Tennessee","47","Henry","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Henry County",15855
"G4700810","2000","3","6","Tennessee","47","Hickman","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hickman County",14446
"G4700830","2000","3","6","Tennessee","47","Houston","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Houston County",15614
"G4700850","2000","3","6","Tennessee","47","Humphreys","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Humphreys County",17757
"G4700870","2000","3","6","Tennessee","47","Jackson","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",15020
"G4700890","2000","3","6","Tennessee","47","Jefferson","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",16841
"G4700910","2000","3","6","Tennessee","47","Johnson","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Johnson County",13388
"G4700930","2000","3","6","Tennessee","47","Knox","093",,,,,,,,,,,,,"3840","9999","9999",,,,,,,,"Knox County",21875
"G4700950","2000","3","6","Tennessee","47","Lake","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lake County",10794
"G4700970","2000","3","6","Tennessee","47","Lauderdale","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lauderdale County",13682
"G4700990","2000","3","6","Tennessee","47","Lawrence","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lawrence County",15848
"G4701010","2000","3","6","Tennessee","47","Lewis","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lewis County",14664
"G4701030","2000","3","6","Tennessee","47","Lincoln","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",18837
"G4701050","2000","3","6","Tennessee","47","Loudon","105",,,,,,,,,,,,,"3840","9999","9999",,,,,,,,"Loudon County",21061
"G4701070","2000","3","6","Tennessee","47","McMinn","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McMinn County",16725
"G4701090","2000","3","6","Tennessee","47","McNairy","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McNairy County",16385
"G4701110","2000","3","6","Tennessee","47","Macon","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Macon County",15286
"G4701130","2000","3","6","Tennessee","47","Madison","113",,,,,,,,,,,,,"3580","9999","9999",,,,,,,,"Madison County",19389
"G4701150","2000","3","6","Tennessee","47","Marion","115",,,,,,,,,,,,,"1560","9999","9999",,,,,,,,"Marion County",16419
"G4701170","2000","3","6","Tennessee","47","Marshall","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marshall County",17749
"G4701190","2000","3","6","Tennessee","47","Maury","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Maury County",19365
"G4701210","2000","3","6","Tennessee","47","Meigs","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Meigs County",14551
"G4701230","2000","3","6","Tennessee","47","Monroe","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monroe County",14951
"G4701250","2000","3","6","Tennessee","47","Montgomery","125",,,,,,,,,,,,,"1660","9999","9999",,,,,,,,"Montgomery County",17265
"G4701270","2000","3","6","Tennessee","47","Moore","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Moore County",19040
"G4701290","2000","3","6","Tennessee","47","Morgan","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morgan County",12925
"G4701310","2000","3","6","Tennessee","47","Obion","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Obion County",17409
"G4701330","2000","3","6","Tennessee","47","Overton","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Overton County",13910
"G4701350","2000","3","6","Tennessee","47","Perry","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perry County",16969
"G4701370","2000","3","6","Tennessee","47","Pickett","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pickett County",14681
"G4701390","2000","3","6","Tennessee","47","Polk","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Polk County",16025
"G4701410","2000","3","6","Tennessee","47","Putnam","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Putnam County",16927
"G4701430","2000","3","6","Tennessee","47","Rhea","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rhea County",15672
"G4701450","2000","3","6","Tennessee","47","Roane","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Roane County",18456
"G4701470","2000","3","6","Tennessee","47","Robertson","147",,,,,,,,,,,,,"5360","9999","9999",,,,,,,,"Robertson County",19054
"G4701490","2000","3","6","Tennessee","47","Rutherford","149",,,,,,,,,,,,,"5360","9999","9999",,,,,,,,"Rutherford County",19938
"G4701510","2000","3","6","Tennessee","47","Scott","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Scott County",12927
"G4701530","2000","3","6","Tennessee","47","Sequatchie","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sequatchie County",16468
"G4701550","2000","3","6","Tennessee","47","Sevier","155",,,,,,,,,,,,,"3840","9999","9999",,,,,,,,"Sevier County",18064
"G4701570","2000","3","6","Tennessee","47","Shelby","157",,,,,,,,,,,,,"4920","9999","9999",,,,,,,,"Shelby County",20856
"G4701590","2000","3","6","Tennessee","47","Smith","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Smith County",17473
"G4701610","2000","3","6","Tennessee","47","Stewart","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stewart County",16302
"G4701630","2000","3","6","Tennessee","47","Sullivan","163",,,,,,,,,,,,,"3660","9999","9999",,,,,,,,"Sullivan County",19202
"G4701650","2000","3","6","Tennessee","47","Sumner","165",,,,,,,,,,,,,"5360","9999","9999",,,,,,,,"Sumner County",21164
"G4701670","2000","3","6","Tennessee","47","Tipton","167",,,,,,,,,,,,,"4920","9999","9999",,,,,,,,"Tipton County",17952
"G4701690","2000","3","6","Tennessee","47","Trousdale","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Trousdale County",15838
"G4701710","2000","3","6","Tennessee","47","Unicoi","171",,,,,,,,,,,,,"3660","9999","9999",,,,,,,,"Unicoi County",15612
"G4701730","2000","3","6","Tennessee","47","Union","173",,,,,,,,,,,,,"3840","9999","9999",,,,,,,,"Union County",13375
"G4701750","2000","3","6","Tennessee","47","Van Buren","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Van Buren County",17497
"G4701770","2000","3","6","Tennessee","47","Warren","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Warren County",15759
"G4701790","2000","3","6","Tennessee","47","Washington","179",,,,,,,,,,,,,"3660","9999","9999",,,,,,,,"Washington County",19085
"G4701810","2000","3","6","Tennessee","47","Wayne","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wayne County",14472
"G4701830","2000","3","6","Tennessee","47","Weakley","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Weakley County",15408
"G4701850","2000","3","6","Tennessee","47","White","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"White County",14791
"G4701870","2000","3","6","Tennessee","47","Williamson","187",,,,,,,,,,,,,"5360","9999","9999",,,,,,,,"Williamson County",32496
"G4701890","2000","3","6","Tennessee","47","Wilson","189",,,,,,,,,,,,,"5360","9999","9999",,,,,,,,"Wilson County",22739
"G4800010","2000","3","7","Texas","48","Anderson","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Anderson County",13838
"G4800030","2000","3","7","Texas","48","Andrews","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Andrews County",15916
"G4800050","2000","3","7","Texas","48","Angelina","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Angelina County",15876
"G4800070","2000","3","7","Texas","48","Aransas","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Aransas County",18560
"G4800090","2000","3","7","Texas","48","Archer","009",,,,,,,,,,,,,"9080","9999","9999",,,,,,,,"Archer County",19300
"G4800110","2000","3","7","Texas","48","Armstrong","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Armstrong County",17151
"G4800130","2000","3","7","Texas","48","Atascosa","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Atascosa County",14276
"G4800150","2000","3","7","Texas","48","Austin","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Austin County",18140
"G4800170","2000","3","7","Texas","48","Bailey","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bailey County",12979
"G4800190","2000","3","7","Texas","48","Bandera","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bandera County",19635
"G4800210","2000","3","7","Texas","48","Bastrop","021",,,,,,,,,,,,,"0640","9999","9999",,,,,,,,"Bastrop County",18146
"G4800230","2000","3","7","Texas","48","Baylor","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Baylor County",16384
"G4800250","2000","3","7","Texas","48","Bee","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bee County",10625
"G4800270","2000","3","7","Texas","48","Bell","027",,,,,,,,,,,,,"3810","9999","9999",,,,,,,,"Bell County",17219
"G4800290","2000","3","7","Texas","48","Bexar","029",,,,,,,,,,,,,"7240","9999","9999",,,,,,,,"Bexar County",18363
"G4800310","2000","3","7","Texas","48","Blanco","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Blanco County",19721
"G4800330","2000","3","7","Texas","48","Borden","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Borden County",18364
"G4800350","2000","3","7","Texas","48","Bosque","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bosque County",17455
"G4800370","2000","3","7","Texas","48","Bowie","037",,,,,,,,,,,,,"8360","9999","9999",,,,,,,,"Bowie County",17357
"G4800390","2000","3","7","Texas","48","Brazoria","039",,,,,,,,,,,,,"3362","1145","9999",,,,,,,,"Brazoria County",20021
"G4800410","2000","3","7","Texas","48","Brazos","041",,,,,,,,,,,,,"1260","9999","9999",,,,,,,,"Brazos County",16212
"G4800430","2000","3","7","Texas","48","Brewster","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brewster County",15183
"G4800450","2000","3","7","Texas","48","Briscoe","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Briscoe County",14218
"G4800470","2000","3","7","Texas","48","Brooks","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brooks County",10234
